Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),SPACE1-1:Zone People Occupant Count [](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Relative Humidity [%](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Mean Radiant Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Clothing Value [clo](TimeStep),SPACE1-1 IN NODE:System Node Temperature [C](TimeStep),SPACE1-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 OUTLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 01/15  14:15:00,13.8,100,4.1,345,81.5,0,11,24.05554725,59.66554501,21,29,305.6387806,-0.27725935,6.59655984,24.20189896,0.54638655,18.01639564,0.189829708,18.01583231,1.152272823
 01/15  14:30:00,13.8,100,4.1,340,77,0,11,24.05110328,59.91337624,20,28,307.4977789,-0.277005844,6.593632464,24.21716971,0.54638655,18.00132587,0.188527455,18.000759,1.155908867
 01/15  14:45:00,13.8,100,4.1,335,70.5,0,11,24.06022632,60.05355537,21,29,307.8044853,-0.276193789,6.584273447,24.21631392,0.54638655,18.00068939,0.187974946,18.00012426,1.156507727
 01/15  15:00:00,13.8,100,4.1,330,64,0,11,24.06638645,60.1502064,22,30,306.339777,-0.274041792,6.559605931,24.21253713,0.54638655,17.99996385,0.187610022,17.99940243,1.153645177
 01/15  15:15:00,13.8,100,3.825,347.5,57.5,0,11,24.00833604,60.46496282,23,30,277.7458477,-0.275162072,6.572422911,24.19110211,0.54638655,17.9886005,0.187318844,17.98808859,1.096359344
 01/15  15:30:00,13.8,100,3.55,5,51,0,11,23.96063744,60.71656951,23,30,275.3441754,-0.288154564,6.724934883,24.16011595,0.54638655,17.99948216,0.187334928,17.99897233,1.091419153
 01/15  15:45:00,13.8,100,3.275,22.5,43,0,11,23.93544143,60.86648996,22,29,271.144736,-0.300726425,6.879293527,24.12177809,0.54638655,17.99869403,0.187161258,17.9981923,1.082729999
 01/15  16:00:00,13.8,100,3,40,35,0,11,23.91645111,60.98594364,22,29,267.3509074,-0.309610878,6.992407147,24.08498684,0.54638655,17.99884895,0.187076724,17.99835429,1.07482323
 01/15  16:15:00,13.4,100,4.05,30,27,0,11,23.72257623,61.51437089,21,30,229.5945525,-0.32561688,7.204623259,23.99091147,0.54638655,17.99170487,0.193985354,17.98297802,0.992912645
 01/15  16:30:00,13,100,5.1,20,19,0,11,23.51342474,61.78671625,20,30,236.462357,-0.375253108,7.931905102,23.86995069,0.54638655,18.01142411,0.201278935,18.00326478,1.008279318
 01/15  16:45:00,12.6,100,6.15,10,14.25,0,11,23.36454546,61.60819269,20,30,242.290824,-0.429662023,8.849884584,23.74796282,0.54638655,18.01048235,0.208359565,18.00274589,1.021148906
 01/15  17:00:00,12.2,100,7.2,0,9.5,0,11,23.22846196,61.2652406,21,30,248.3196289,-0.477438743,9.76071617,23.61524654,0.54638655,18.0101451,0.215821401,18.00281193,1.034301593
 01/15  17:15:00,11.225,99,7.2,352.5,0,0,11,23.0419518,60.70515994,21,30,278.7478724,-0.528188359,10.8360492,23.45294699,0.54638655,18.01639612,0.233622377,18.0135282,1.098414302
 01/15  17:30:00,10.25,98,7.2,345,0,0,11,22.82901332,59.86334674,22,30,321.2486976,-0.590546525,12.31005097,23.28342768,0.54638655,18.01642463,0.251501995,18.01766246,1.182478287
 01/15  17:45:00,9.275,97,7.2,337.5,0,0,11,22.974762,57.54152017,23,30,1041.255082,-0.661829181,14.20165264,23.09730498,0.54638655,20.40275329,0.27012231,18.01835363,1.270024784
 01/15  18:00:00,8.3,96,7.2,330,0,0,11,23.95879492,53.08967631,24,30,2418.493908,-0.662152033,14.21072132,23.01412941,0.54638655,24.57981049,0.290975994,18.00085838,1.368071833
 01/15  18:15:00,8.025,96,7.05,330,0,0,5.5,23.12782764,53.38633571,23,29,822.6345697,-0.522730942,10.71506806,22.94735559,0.54638655,20.34647561,0.227256028,18.00281419,1.066502766
 01/15  18:30:00,7.75,96,6.9,330,0,0,5.5,22.28264413,55.14726025,22,28,440.3311406,-0.727301494,16.13293658,22.55877561,0.54638655,18.59717549,0.23863512,18.00188654,1.119904353
 01/15  18:45:00,7.475,96,6.75,330,0,0,5.5,22.95906206,52.04289372,23,29,2248.159135,-0.93071151,23.29494055,22.11619431,0.54638655,25.50244291,0.248158196,18.0007572,1.164595739
 01/15  19:00:00,7.2,96,6.6,330,0,0,5.5,23.96757048,48.00299585,24,30,3562.910298,-0.821344797,19.22878663,22.17101218,0.54638655,29.92087937,0.260031911,18.00124002,1.220318574
 01/15  19:15:00,6.925,96,6.475,332.5,0,0,1.1,24.92188865,44.32533264,25,30,4346.31912,-0.657488946,14.08017702,22.22325924,0.54638655,37.77150166,0.201498311,18.00243233,0.943038529
 01/15  19:30:00,6.65,96,6.35,335,0,0,1.1,25.87899745,40.12590502,26,30,5220.536296,-0.470721745,9.626723874,22.52052736,0.54638655,40.68552389,0.211631076,18.00166269,0.990461198
 01/15  19:45:00,6.375,96,6.225,337.5,0,0,1.1,25.025811,41.60219248,25,29,3338.577225,-0.278178942,6.607201621,22.89677008,0.54638655,31.43849848,0.220726705,18.00213595,1.033029937
 01/15  20:00:00,6.1,96,6.1,340,0,0,1.1,25.0025493,40.70345972,25,29,4334.357616,-0.456926533,9.357630621,22.63095928,0.54638655,34.86940489,0.231560894,18.00651058,1.083735364
 01/15  20:15:00,5.95,97,5.85,347.5,0,0,1.1,24.03174886,42.43646432,24,30,2866.009943,-0.482330036,9.859513225,22.52857723,0.54638655,27.99084015,0.245615857,18.00385992,1.149514434
 01/15  20:30:00,5.8,98,5.6,355,0,0,1.1,23.03387761,43.63219221,23,29,2203.826883,-0.700801312,15.32894359,22.11213207,0.54638655,24.70221545,0.263608405,18.00569703,1.23372192
 01/15  20:45:00,5.65,99,5.35,2.5,0,0,1.1,23.00301813,43.27592266,23,29,3124.911392,-0.943855986,23.81634886,21.60260813,0.54638655,27.33284006,0.280817903,18.00255972,1.314264628
 01/15  21:00:00,5.5,100,5.1,10,0,0,1.1,23.93051234,40.35931488,24,30,5057.939247,-0.980227034,25.2945473,21.39383054,0.54638655,32.58657143,0.304276748,18.00332538,1.4240551
 01/15  21:15:00,5.5,100,4.975,2.5,0,0,0,24.00090758,39.31965606,24,30,4258.029478,-0.815466099,19.02426552,21.52199712,0.54638655,31.03173047,0.284068909,17.97206256,1.328099496
 01/15  21:30:00,5.5,100,4.85,355,0,0,0,23.03876149,41.22119789,23,29,3248.914185,-0.815216037,19.01559804,21.49451365,0.54638655,26.56051848,0.310408723,18.00756697,1.4512453
 01/15  21:45:00,5.5,100,4.725,347.5,0,0,0,23.0010247,40.66615334,23,29,4436.891864,-1.025520715,27.20648059,21.10444632,0.54638655,29.35457335,0.33063059,18.0067102,1.545788035
 01/15  22:00:00,5.5,100,4.6,340,0,0,0,22.04463679,42.67421182,22,28,2879.634987,-1.055351757,28.50741244,20.96904472,0.54638655,23.92698971,0.361846059,18.00982611,1.691728851
 01/15  22:15:00,5.5,100,5.625,317.5,0,0,0,21.04987277,44.50820603,21,27,2282.551324,-1.275446293,39.01226525,20.52001594,0.54638655,21.53016592,0.401244193,18.01130624,1.873089771
 01/15  22:30:00,5.5,100,6.65,295,0,0,0,20.08851512,46.52951316,20,26,1936.071206,-1.528969496,52.47584755,19.87054761,0.54638655,20.01625961,0.457730735,18.00983664,2.070576317
 01/15  22:45:00,5.5,100,7.675,272.5,0,0,0,19.20916843,48.49360664,19,25,1208.477912,-1.744076348,64.09667932,19.45803907,0.54638655,18.13706283,0.529067559,18.01049802,2.275610071
 01/15  23:00:00,5.5,100,8.7,250,0,0,0,19.89801761,46.23539573,20,26,3813.118125,-1.975101606,75.62437913,18.8181368,0.54638655,22.15170528,0.588163935,18.00820067,2.443143172
 01/15  23:15:00,5.225,99,8.325,250,0,0,0,19.07097701,48.29543953,19,25,2270.61129,-1.851143511,69.6296716,18.93172325,0.54638655,19.12059548,0.657416725,18.0110983,2.639468824
 01/15  23:30:00,4.95,98,7.95,250,0,0,0,18.38041209,49.83496971,18,24,1764.621347,-2.046102503,78.80113051,18.48257555,0.54638655,18.00649436,0.718306403,18.00649436,2.87001202
 01/15  23:45:00,4.675,97,7.575,250,0,0,0,18.13197773,50.35318764,18,24,2078.741053,-2.221836814,85.68815383,18.02649406,0.54638655,18.17734401,0.739283683,18.00378629,3.023743698
 01/15  24:00:00,4.4,96,7.2,250,0,0,0,17.90716473,50.73004009,17,23,2138.421397,-2.2959664,88.13629903,17.78295197,0.54638655,18.01859041,0.739283683,18.01859041,3.179233954
 01/16  00:15:00,4.25,95.25,6.8,250,0,0,0,17.75918038,50.86384115,16,22,2271.334214,-2.35902061,89.99706909,17.59654737,0.54638655,18.01904335,0.739283683,18.01904335,3.28250757
 01/16  00:30:00,4.1,94.5,6.4,250,0,0,0,17.67221542,50.89678851,15,23,2489.422583,-2.404013445,91.20074729,17.45128874,0.54638655,18.02990069,0.739283683,18.02990069,3.446382504
 01/16  00:45:00,3.95,93.75,6,250,0,0,0,17.60235743,51.14721317,15,23,3053.956467,-2.434942559,91.96907259,17.33406251,0.54638655,18.02120456,0.739283683,18.02120456,3.564132997
 01/16  01:00:00,3.8,93,5.6,250,0,0,0,17.53788149,51.27920801,15,24,3006.837309,-2.458738999,92.52794878,17.23963039,0.54638655,18.00004603,0.739283683,18.00004603,3.564132997
 01/16  01:15:00,3.675,92.75,5.85,247.5,0,0,0,17.48257527,51.39141292,15,23,2951.429607,-2.480486037,93.01453622,17.15663651,0.54638655,17.99999956,0.739283683,17.99999956,3.564132997
 01/16  01:30:00,3.55,92.5,6.1,245,0,0,0,17.43574487,51.49672145,15,22,2897.64589,-2.499274895,93.41664139,17.08524005,0.54638655,18.00000737,0.739283683,18.00000737,3.564132997
 01/16  01:45:00,3.425,92.25,6.35,242.5,0,0,0,17.39508771,51.56932937,15,22,2847.572104,-2.51530955,93.74659288,17.0234591,0.54638655,18.00001502,0.739283683,18.00001502,3.564132997
 01/16  02:00:00,3.3,92,6.6,240,0,0,0,17.35918416,51.62180329,16,23,2802.384908,-2.529367224,94.02599747,16.96944298,0.54638655,18.00001103,0.739283683,18.00001103,3.564132997
 01/16  02:15:00,3.15,92,6.475,242.5,0,0,0,17.32926209,51.65905942,15,22,2761.421227,-2.541812523,94.26576507,16.92189898,0.54638655,18.000012,0.739283683,18.000012,3.564132997
 01/16  02:30:00,3,92,6.35,245,0,0,0,17.32753609,51.60242794,15,22,2651.480551,-2.552512765,94.46628416,16.88003459,0.54638655,18.0828791,0.739283683,18.0828791,3.564132997
 01/16  02:45:00,2.85,92,6.225,247.5,0,0,0,17.30781422,51.60318818,15,23,2651.480551,-2.556673929,94.54287087,16.85319698,0.54638655,18.04443856,0.739283683,18.04443856,3.564132997
 01/16  03:00:00,2.7,92,6.1,250,0,0,0,17.28067101,51.62832189,15,23,2651.480551,-2.564058476,94.67688032,16.82393777,0.54638655,18.02526008,0.739283683,18.02526008,3.564132997
 01/16  03:15:00,2.575,92,6.1,250,0,0,0,17.25187031,51.64412084,15,23,2651.480551,-2.572892656,94.83402115,16.79321138,0.54638655,17.9998242,0.739283683,17.9998242,3.564132997
 01/16  03:30:00,2.45,92,6.1,250,0,0,0,17.22074281,51.6662958,16,24,2651.480551,-2.582163758,94.99524978,16.76125336,0.54638655,17.96835089,0.739283683,17.96835089,3.564132997
 01/16  03:45:00,2.325,92,6.1,250,0,0,0,17.18821141,51.69213343,16,24,2651.480551,-2.591882637,95.160259,16.7287764,0.54638655,17.93594881,0.739283683,17.93594881,3.564132997
 01/16  04:00:00,2.2,92,6.1,250,0,0,0,17.15457309,51.72049377,16,24,2651.480551,-2.602018143,95.32802516,16.6948917,0.54638655,17.90254652,0.739283683,17.90254652,3.564132997
 01/16  04:15:00,2.05,92,6.1,252.5,0,0,0,17.15769229,51.62701887,15,23,3139.327821,-2.612528136,95.49739484,16.6595618,0.54638655,18.00001388,0.739283683,18.00001388,3.564132997
 01/16  04:30:00,1.9,92,6.1,255,0,0,0,17.15443389,51.55314912,15,22,3289.213029,-2.61503057,95.53703917,16.63995953,0.54638655,18.00001405,0.739283683,18.00001405,3.564132997
 01/16  04:45:00,1.75,92,6.1,257.5,0,0,0,17.14259566,51.50602688,15,21,3363.274399,-2.618382585,95.58973438,16.62171752,0.54638655,18.00001427,0.739283683,18.00001427,3.564132997
 01/16  05:00:00,1.6,92,6.1,260,0,0,0,17.12915484,51.46282211,15,21,3431.866127,-2.623372882,95.66732193,16.60158014,0.54638655,18.00001449,0.739283683,18.00001449,3.564132997
 01/16  05:15:00,1.6,92,6.1,260,0,0,0,17.11915243,51.40941569,15,20,3489.398276,-2.627908203,95.73694617,16.5868221,0.54638655,18.00001451,0.739283683,18.00001451,3.564132997
 01/16  05:30:00,1.6,92,6.1,260,0,0,0,17.11138286,51.34908792,15,19,3551.088563,-2.631607738,95.79311636,16.57414214,0.54638655,18.00001471,0.739283683,18.00001471,3.564132997
 01/16  05:45:00,1.6,92,6.1,260,0,0,0,17.10464347,51.28553266,16,20,3605.631489,-2.634698222,95.83961218,16.56331858,0.54638655,18.0000146,0.739283683,18.0000146,3.564132997
 01/16  06:00:00,1.6,92,6.1,260,0,0,0,17.0986744,51.21980617,16,20,3654.020019,-2.637435531,95.88047129,16.55389244,0.54638655,18.00001451,0.739283683,18.00001451,3.564132997
 01/16  06:15:00,1.475,92,6.225,257.5,0,0,0,16.9296419,50.4981228,15,19,6251.529432,-1.913450561,72.7075735,16.54042455,0.76431,18.00000221,0.373297676,18.00000221,1.74526828
 01/16  06:30:00,1.35,92,6.35,255,0,0,0,16.80227351,49.45701813,15,19,6514.935865,-1.954937992,74.68567201,16.43411012,0.76431,18.00004097,0.373297676,18.00004097,1.74526828
 01/16  06:45:00,1.225,92,6.475,252.5,0,0,0,16.74180273,48.50633391,15,20,6675.41431,-1.987416067,76.18999906,16.36260142,0.76431,18.00007397,0.373297676,18.00007397,1.74526828
 01/16  07:00:00,1.1,92,6.6,250,0,0,0,16.70030065,47.68013012,15,20,6826.288807,-2.007806287,77.11332978,16.30293127,0.76431,18.00008993,0.373297676,18.00008993,1.74526828
 01/16  07:15:00,1.1,92,6.475,252.5,0,0,0,16.66777628,46.84332658,15,20,19443.6327,-2.02286872,77.78452169,16.25977231,0.76431,18.00001895,0.373297676,18.00001895,1.74526828
 01/16  07:30:00,1.1,92,6.35,255,0,0,0,16.65212172,45.99681936,16,21,18532.43513,-2.033900348,78.27008448,16.23962737,0.76431,18.00000566,0.373297676,18.00000566,1.74526828
 01/16  07:45:00,1.1,92,6.225,257.5,0,0,0,16.97348673,44.47041168,17,22,17313.5951,-2.038267521,78.46088102,16.25559568,0.76431,19.58489894,0.373297676,17.9999812,1.74526828
 01/16  08:00:00,1.1,92,6.1,260,9,0,0,17.95717538,41.16453663,18,23,17526.57195,-1.974149659,75.58040962,16.44962247,0.76431,23.84887453,0.373297676,18.00001167,1.74526828
 01/16  08:15:00,0.95,92,5.85,262.5,13.5,0,11,18.90423799,38.17560318,19,24,16735.54433,-1.717539621,62.68852077,17.51932108,0.76431,20.08351611,0.739283683,18.00002102,2.92634033
 01/16  08:30:00,0.8,92,5.6,265,18,0,11,19.89927481,35.60650001,20,25,14294.02472,-1.507506921,51.30808144,18.22527271,0.76431,21.42672503,0.739283683,18.0000009,2.92634033
 01/16  08:45:00,0.65,92,5.35,267.5,24.75,0,11,20.898727,33.42345959,21,26,13511.16922,-1.291766928,39.8456671,18.90593223,0.76431,22.81772564,0.739283683,18.00000336,2.92634033
 01/16  09:00:00,0.5,92,5.1,270,31.5,0,11,21.88819356,31.46935175,22,27,13203.17758,-1.076612836,29.45417938,19.57344117,0.76431,24.2031635,0.739283683,18.00000227,2.92634033
 01/16  09:15:00,0.5,92,5.35,272.5,38.25,0,11,22.80990528,29.811671,23,28,11345.89177,-0.851625586,20.30520693,20.31701208,0.76431,24.85743804,0.739283683,17.98892059,2.92634033
 01/16  09:30:00,0.5,92,5.6,275,45,0,11,23.37990753,28.88725707,24,29,10890.49923,-0.643982213,13.70737069,20.98813749,0.76431,25.13279852,0.739283683,17.984671,2.92634033
 01/16  09:45:00,0.5,92,5.85,277.5,59.25,0,11,23.65517456,28.47035944,25,30,10699.42052,-0.505606267,10.3438112,21.49398204,0.76431,25.14815395,0.739283683,17.99999962,2.92634033
 01/16  10:00:00,0.5,92,6.1,280,73.5,0,11,23.90984272,28.09597348,26,30,10537.46235,-0.423016346,8.730962519,21.86223079,0.76431,25.14815479,0.739283683,18,2.92634033
 01/16  10:15:00,0.65,92,5.475,282.5,87.75,0,11,24.11866458,27.8081064,25,30,10266.52704,-0.350213459,7.551920461,22.17171217,0.76431,25.14804776,0.739283683,17.99999151,2.92634033
 01/16  10:30:00,0.8,92,4.85,285,102,0,11,24.0399231,28.01481604,24,29,9476.227896,-0.287811627,6.720817803,22.44642007,0.76431,24.39721884,0.739283683,17.99999092,2.92634033
 01/16  10:45:00,0.95,92,4.225,287.5,108.25,0,11,23.09712344,29.72137583,23,28,7307.237529,-0.281790506,6.649340784,22.5849752,0.76431,21.74702289,0.739283683,17.99999535,2.92634033
 01/16  11:00:00,1.1,92,3.6,290,114.5,0,11,22.11476567,31.59250469,22,27,5863.638967,-0.439740406,9.033851647,22.3408438,0.76431,20.15020213,0.739283683,17.99999619,2.92634033
 01/16  11:15:00,1.1,92,4.35,285,120.75,0,8.8,22.86408153,30.02144616,23,28,7216.691873,-0.618624698,13.02883474,21.98232746,0.76431,22.98797059,0.681105551,18.0000002,2.729457053
 01/16  11:30:00,1.1,92,5.1,280,127,0,8.8,22.13343792,31.34358643,22,27,5213.654595,-0.493323606,10.08533553,22.17059839,0.76431,20.1651752,0.681105551,18.00000308,2.729457053
 01/16  11:45:00,1.1,92,5.85,275,123.5,0,8.8,22.01683591,31.49059217,22,27,5930.969533,-0.623898394,13.16765475,21.92798508,0.76431,21.17516772,0.681105551,18.00000489,2.729457053
 01/16  12:00:00,1.1,92,6.6,270,120,0,8.8,22.0055382,31.43609419,22,27,5721.831447,-0.650923802,13.89798133,21.84128799,0.76431,20.83804113,0.681105551,18.00000303,2.729457053
 01/16  12:15:00,1.1,92,6.1,272.5,116.5,0,4.4,22.00173506,31.18414306,22,27,4816.287963,-0.671903805,14.48676902,21.68309293,0.76431,21.24638483,0.527201614,17.91314577,2.281736508
 01/16  12:30:00,1.1,92,5.6,275,113,0,4.4,22.00080929,30.98637341,22,27,4716.428793,-0.683390077,14.81719576,21.60503412,0.76431,21.31446941,0.527201614,18.00000232,2.281736508
 01/16  12:45:00,1.1,92,5.1,277.5,111.25,0,4.4,22.92544583,29.14413447,23,28,6196.654371,-0.690111005,15.01318372,21.56033604,0.76431,23.99189102,0.527201614,18.00001376,2.281736508
 01/16  13:00:00,1.1,92,4.6,280,109.5,0,4.4,23.90231689,27.22991291,24,29,7661.73334,-0.527523358,10.82123834,21.85690519,0.76431,26.58046825,0.527201614,18.00000742,2.281736508
 01/16  13:15:00,1.1,92,4.725,277.5,107.75,0,8.8,23.13998854,28.70393132,23,28,7024.037357,-0.335287541,7.338105694,22.35848424,0.76431,22.35232284,0.681105551,17.99999814,2.729457053
 01/16  13:30:00,1.1,92,4.85,275,106,0,8.8,23.02089976,28.94479053,23,28,7514.98631,-0.46110903,9.438349749,22.16664867,0.76431,23.04816179,0.681105551,18.00000143,2.729457053
 01/16  13:45:00,1.1,92,4.975,272.5,97.25,0,8.8,22.08771014,30.60297707,22,27,5373.48871,-0.477864638,9.769277619,22.1625337,0.76431,19.98887228,0.681105551,17.99999595,2.729457053
 01/16  14:00:00,1.1,92,5.1,270,88.5,0,8.8,22.00320575,30.69338747,22,27,6253.208393,-0.645743552,13.75553787,21.84213423,0.76431,21.23724904,0.681105551,17.99999823,2.729457053
 01/16  14:15:00,1.1,92,5.625,275,79.75,0,11,22.90806351,29.14735479,23,28,8749.491633,-0.664762819,14.28422228,21.78421569,0.76431,23.4277337,0.739283683,17.99999876,2.92634033
 01/16  14:30:00,1.1,92,6.15,280,71,0,11,22.99725528,29.1701064,23,28,8101.556619,-0.510128599,10.44062123,22.023242,0.76431,22.43529974,0.739283683,17.99998801,2.92634033
 01/16  14:45:00,1.1,92,6.675,285,64.25,0,11,23.79459168,27.89046604,24,29,10147.22159,-0.490634475,10.02961522,22.07279339,0.76431,24.98168193,0.739283683,17.99999266,2.92634033
 01/16  15:00:00,1.1,92,7.2,290,57.5,0,11,23.13268615,29.18383145,23,28,8219.045819,-0.337239541,7.365530254,22.42582561,0.76431,22.32541127,0.739283683,18.00000131,2.92634033
 01/16  15:15:00,1.1,92.25,6.925,290,50.75,0,11,22.11873783,31.08635975,22,27,7020.424384,-0.459219445,9.401788867,22.16425377,0.76431,20.53519148,0.739283683,17.99999613,2.92634033
