Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
InternalHeatGains.cc,2451,"""ITE Air Inlet Dry-Bulb Temperature Below Operating Range Time""",hr,ZoneITEq( Loop ).TimeBelowDryBulbT,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2452,"""ITE Air Inlet Dewpoint Temperature Above Operating Range Time""",hr,ZoneITEq( Loop ).TimeAboveDewpointT,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2453,"""ITE Air Inlet Dewpoint Temperature Below Operating Range Time""",hr,ZoneITEq( Loop ).TimeBelowDewpointT,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2454,"""ITE Air Inlet Relative Humidity Above Operating Range Time""",hr,ZoneITEq( Loop ).TimeAboveRH,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2455,"""ITE Air Inlet Relative Humidity Below Operating Range Time""",hr,ZoneITEq( Loop ).TimeBelowRH,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2456,"""ITE Air Inlet Dry-Bulb Temperature Difference Above Operating Range""",deltaC,ZoneITEq( Loop ).DryBulbTAboveDeltaT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2457,"""ITE Air Inlet Dry-Bulb Temperature Difference Below Operating Range""",deltaC,ZoneITEq( Loop ).DryBulbTBelowDeltaT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2458,"""ITE Air Inlet Dewpoint Temperature Difference Above Operating Range""",deltaC,ZoneITEq( Loop ).DewpointTAboveDeltaT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2459,"""ITE Air Inlet Dewpoint Temperature Difference Below Operating Range""",deltaC,ZoneITEq( Loop ).DewpointTBelowDeltaT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2460,"""ITE Air Inlet Relative Humidity Difference Above Operating Range""",%,ZoneITEq( Loop ).RHAboveDeltaRH,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2461,"""ITE Air Inlet Relative Humidity Difference Below Operating Range""",%,ZoneITEq( Loop ).RHBelowDeltaRH,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2466,"""Zone ITE CPU Electric Power""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqCPUPower,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2467,"""Zone ITE Fan Electric Power""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqFanPower,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2468,"""Zone ITE UPS Electric Power""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqUPSPower,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2469,"""Zone ITE CPU Electric Power at Design Inlet Conditions""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqCPUPowerAtDesign,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2470,"""Zone ITE Fan Electric Power at Design Inlet Conditions""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqFanPowerAtDesign,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2471,"""Zone ITE UPS Heat Gain to Zone Rate""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqUPSGainRateToZone,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2472,"""Zone ITE Total Heat Gain to Zone Rate""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqConGainRateToZone,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2474,"""Zone ITE CPU Electric Energy""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqCPUConsumption,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2475,"""Zone ITE Fan Electric Energy""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqFanConsumption,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2476,"""Zone ITE UPS Electric Energy""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqUPSConsumption,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2477,"""Zone ITE CPU Electric Energy at Design Inlet Conditions""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqCPUEnergyAtDesign,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2478,"""Zone ITE Fan Electric Energy at Design Inlet Conditions""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqFanEnergyAtDesign,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2479,"""Zone ITE UPS Heat Gain to Zone Energy""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqUPSGainEnergyToZone,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2480,"""Zone ITE Total Heat Gain to Zone Energy""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqConGainEnergyToZone,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2482,"""Zone ITE Standard Density Air Volume Flow Rate""",m3/s,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqAirVolFlowStdDensity,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2483,"""Zone ITE Air Mass Flow Rate""",kg/s,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqAirMassFlow,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2484,"""Zone ITE Average Supply Heat Index""",,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqSHI,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2485,"""Zone ITE Any Air Inlet Operating Range Exceeded Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeOutOfOperRange,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2486,"""Zone ITE Any Air Inlet Dry-Bulb Temperature Above Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeAboveDryBulbT,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2487,"""Zone ITE Any Air Inlet Dry-Bulb Temperature Below Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeBelowDryBulbT,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2488,"""Zone ITE Any Air Inlet Dewpoint Temperature Above Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeAboveDewpointT,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2489,"""Zone ITE Any Air Inlet Dewpoint Temperature Below Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeBelowDewpointT,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2490,"""Zone ITE Any Air Inlet Relative Humidity Above Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeAboveRH,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2491,"""Zone ITE Any Air Inlet Relative Humidity Below Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeBelowRH,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2575,"""Baseboard Electric Power""",W,ZoneBBHeat( Loop ).Power,"""Zone""","""Average""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2576,"""Baseboard Electric Energy""",J,ZoneBBHeat( Loop ).Consumption,"""Zone""","""Sum""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2578,"""Baseboard Radiant Heating Energy""",J,ZoneBBHeat( Loop ).RadGainEnergy,"""Zone""","""Sum""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2579,"""Baseboard Radiant Heating Rate""",W,ZoneBBHeat( Loop ).RadGainRate,"""Zone""","""Average""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2580,"""Baseboard Convective Heating Energy""",J,ZoneBBHeat( Loop ).ConGainEnergy,"""Zone""","""Sum""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2581,"""Baseboard Convective Heating Rate""",W,ZoneBBHeat( Loop ).ConGainRate,"""Zone""","""Average""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2582,"""Baseboard Total Heating Energy""",J,ZoneBBHeat( Loop ).TotGainEnergy,"""Zone""","""Sum""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2583,"""Baseboard Total Heating Rate""",W,ZoneBBHeat( Loop ).TotGainRate,"""Zone""","""Average""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2588,"""Zone Baseboard Electric Power""",W,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatPower,"""Zone""","""Average""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2589,"""Zone Baseboard Electric Energy""",J,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatElecCons,"""Zone""","""Sum""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2591,"""Zone Baseboard Radiant Heating Energy""",J,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatRadGain,"""Zone""","""Sum""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2592,"""Zone Baseboard Radiant Heating Rate""",W,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatRadGainRate,"""Zone""","""Average""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2593,"""Zone Baseboard Convective Heating Energy""",J,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatConGain,"""Zone""","""Sum""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2594,"""Zone Baseboard Convective Heating Rate""",W,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatConGainRate,"""Zone""","""Average""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2595,"""Zone Baseboard Total Heating Energy""",J,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatTotGain,"""Zone""","""Sum""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2596,"""Zone Baseboard Total Heating Rate""",W,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatTotGainRate,"""Zone""","""Average""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2664,"""Contaminant Source or Sink CO2 Gain Volume Flow Rate""",m3/s,ZoneCO2Gen( Loop ).CO2GainRate,"""Zone""","""Average""",ZoneCO2Gen( Loop ).Name
InternalHeatGains.cc,2670,"""Zone Contaminant Source or Sink CO2 Gain Volume Flow Rate""",m3/s,ZnRpt( ZoneCO2Gen( Loop ).ZonePtr ).CO2Rate,"""Zone""","""Average""",Zone( ZoneCO2Gen( Loop ).ZonePtr ).Name
LowTempRadiantSystem.cc,1356,"""Zone Radiant HVAC Heating Rate""",W,HydrRadSys( Item ).HeatPower,"""System""","""Average""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1357,"""Zone Radiant HVAC Heating Energy""",J,HydrRadSys( Item ).HeatEnergy,"""System""","""Sum""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1358,"""Zone Radiant HVAC Heating Fluid Energy""",J,HydrRadSys( Item ).HeatEnergy,"""System""","""Sum""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1359,"""Zone Radiant HVAC Cooling Rate""",W,HydrRadSys( Item ).CoolPower,"""System""","""Average""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1360,"""Zone Radiant HVAC Cooling Energy""",J,HydrRadSys( Item ).CoolEnergy,"""System""","""Sum""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1361,"""Zone Radiant HVAC Cooling Fluid Energy""",J,HydrRadSys( Item ).CoolEnergy,"""System""","""Sum""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1362,"""Zone Radiant HVAC Mass Flow Rate""",kg/s,HydrRadSys( Item ).WaterMassFlowRate,"""System""","""Average""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1363,"""Zone Radiant HVAC Inlet Temperature""",C,HydrRadSys( Item ).WaterInletTemp,"""System""","""Average""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1364,"""Zone Radiant HVAC Outlet Temperature""",C,HydrRadSys( Item ).WaterOutletTemp,"""System""","""Average""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1365,"""Zone Radiant HVAC Moisture Condensation Time""",s,HydrRadSys( Item ).CondCausedTimeOff,"""System""","""Sum""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1374,"""Zone Radiant HVAC Heating Rate""",W,CFloRadSys( Item ).HeatPower,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1375,"""Zone Radiant HVAC Heating Energy""",J,CFloRadSys( Item ).HeatEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1376,"""Zone Radiant HVAC Heating Fluid Heat Transfer Energy""",J,CFloRadSys( Item ).HeatEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1377,"""Zone Radiant HVAC Cooling Rate""",W,CFloRadSys( Item ).CoolPower,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1378,"""Zone Radiant HVAC Cooling Energy""",J,CFloRadSys( Item ).CoolEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1379,"""Zone Radiant HVAC Cooling Fluid Heat Transfer Energy""",J,CFloRadSys( Item ).CoolEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1380,"""Zone Radiant HVAC Mass Flow Rate""",kg/s,CFloRadSys( Item ).WaterMassFlowRate,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1381,"""Zone Radiant HVAC Injection Mass Flow Rate""",kg/s,CFloRadSys( Item ).WaterInjectionRate,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1382,"""Zone Radiant HVAC Recirculation Mass Flow Rate""",kg/s,CFloRadSys( Item ).WaterRecircRate,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1383,"""Zone Radiant HVAC Inlet Temperature""",C,CFloRadSys( Item ).WaterInletTemp,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1384,"""Zone Radiant HVAC Outlet Temperature""",C,CFloRadSys( Item ).WaterOutletTemp,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1385,"""Zone Radiant HVAC Pump Inlet Temperature""",C,CFloRadSys( Item ).PumpInletTemp,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1386,"""Zone Radiant HVAC Pump Electric Power""",W,CFloRadSys( Item ).PumpPower,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1387,"""Zone Radiant HVAC Pump Electric Energy""",J,CFloRadSys( Item ).PumpEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1388,"""Zone Radiant HVAC Pump Mass Flow Rate""",kg/s,CFloRadSys( Item ).PumpMassFlowRate,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1389,"""Zone Radiant HVAC Pump Fluid Heat Gain Rate""",W,CFloRadSys( Item ).PumpHeattoFluid,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1390,"""Zone Radiant HVAC Pump Fluid Heat Gain Energy""",J,CFloRadSys( Item ).PumpHeattoFluidEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1391,"""Zone Radiant HVAC Moisture Condensation Time""",s,CFloRadSys( Item ).CondCausedTimeOff,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1399,"""Zone Radiant HVAC Electric Power""",W,ElecRadSys( Item ).ElecPower,"""System""","""Average""",ElecRadSys( Item ).Name
LowTempRadiantSystem.cc,1400,"""Zone Radiant HVAC Electric Energy""",J,ElecRadSys( Item ).ElecEnergy,"""System""","""Sum""",ElecRadSys( Item ).Name
LowTempRadiantSystem.cc,1401,"""Zone Radiant HVAC Heating Rate""",W,ElecRadSys( Item ).HeatPower,"""System""","""Average""",ElecRadSys( Item ).Name
LowTempRadiantSystem.cc,1402,"""Zone Radiant HVAC Heating Energy""",J,ElecRadSys( Item ).HeatEnergy,"""System""","""Sum""",ElecRadSys( Item ).Name
ManageElectricPower.cc,1120,"""Inverter DC to AC Efficiency""",,Inverter( InvertNum ).Efficiency,"""System""","""Average""",Inverter( InvertNum ).Name
ManageElectricPower.cc,1121,"""Inverter DC Input Electric Power""",W,Inverter( InvertNum ).DCPowerIn,"""System""","""Average""",Inverter( InvertNum ).Name
ManageElectricPower.cc,1122,"""Inverter DC Input Electric Energy""",J,Inverter( InvertNum ).DCEnergyIn,"""System""","""Sum""",Inverter( InvertNum ).Name
ManageElectricPower.cc,1123,"""Inverter AC Output Electric Power""",W,Inverter( InvertNum ).ACPowerOut,"""System""","""Average""",Inverter( InvertNum ).Name
ManageElectricPower.cc,1124,"""Inverter AC Output Electric Energy""",J,Inverter( InvertNum ).ACEnergyOut,"""System""","""Sum""",Inverter( InvertNum ).Name
ManageElectricPower.cc,1125,"""Inverter Thermal Loss Rate""",W,Inverter( InvertNum ).ThermLossRate,"""System""","""Average""",Inverter( InvertNum ).Name
ManageElectricPower.cc,1126,"""Inverter Thermal Loss Energy""",J,Inverter( InvertNum ).ThermLossEnergy,"""System""","""Sum""",Inverter( InvertNum ).Name
ManageElectricPower.cc,1127,"""Inverter Ancillary AC Electric Power""",W,Inverter( InvertNum ).AncillACuseRate,"""System""","""Average""",Inverter( InvertNum ).Name
ManageElectricPower.cc,1128,"""Inverter Ancillary AC Electric Energy""",J,Inverter( InvertNum ).AncillACuseEnergy,"""System""","""Sum""",Inverter( InvertNum ).Name
ManageElectricPower.cc,1200,"""Electric Storage Charge State""",J,ElecStorage( StorNum ).ElectEnergyinStorage,"""System""","""Average""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1333,"""Electric Storage Operating Mode Index""",,ElecStorage( StorNum ).StorageMode,"""System""","""Average""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1334,"""Electric Storage Charge State""",Ah,ElecStorage( StorNum ).AbsoluteSOC,"""System""","""Average""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1335,"""Electric Storage Charge Fraction""",,ElecStorage( StorNum ).FractionSOC,"""System""","""Average""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1336,"""Electric Storage Total Current""",A,ElecStorage( StorNum ).BatteryCurrent,"""System""","""Average""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1337,"""Electric Storage Total Voltage""",V,ElecStorage( StorNum ).BatteryVoltage,"""System""","""Average""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1340,"""Electric Storage Degradation Fraction""",,ElecStorage( StorNum ).BatteryDamage,"""System""","""Average""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1349,"""Electric Storage Charge Power""",W,ElecStorage( StorNum ).StoredPower,"""System""","""Average""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1350,"""Electric Storage Charge Energy""",J,ElecStorage( StorNum ).StoredEnergy,"""System""","""Sum""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1351,"""Electric Storage Production Decrement Energy""",J,ElecStorage( StorNum ).DecrementedEnergyStored,"""System""","""Sum""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1352,"""Electric Storage Discharge Power""",W,ElecStorage( StorNum ).DrawnPower,"""System""","""Average""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1353,"""Electric Storage Discharge Energy""",J,ElecStorage( StorNum ).DrawnEnergy,"""System""","""Sum""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1354,"""Electric Storage Thermal Loss Rate""",W,ElecStorage( StorNum ).ThermLossRate,"""System""","""Average""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1355,"""Electric Storage Thermal Loss Energy""",J,ElecStorage( StorNum ).ThermLossEnergy,"""System""","""Sum""",ElecStorage( StorNum ).Name
ManageElectricPower.cc,1520,"""Transformer Efficiency""",,Transformer( TransfNum ).Efficiency,"""System""","""Average""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1521,"""Transformer Input Electric Power""",W,Transformer( TransfNum ).PowerIn,"""System""","""Average""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1522,"""Transformer Input Electric Energy""",J,Transformer( TransfNum ).EnergyIn,"""System""","""Sum""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1523,"""Transformer Output Electric Power""",W,Transformer( TransfNum ).PowerOut,"""System""","""Average""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1524,"""Transformer Output Electric Energy""",J,Transformer( TransfNum ).EnergyOut,"""System""","""Sum""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1525,"""Transformer No Load Loss Rate""",W,Transformer( TransfNum ).NoLoadLossRate,"""System""","""Average""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1526,"""Transformer No Load Loss Energy""",J,Transformer( TransfNum ).NoLoadLossEnergy,"""System""","""Sum""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1527,"""Transformer Load Loss Rate""",W,Transformer( TransfNum ).LoadLossRate,"""System""","""Average""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1528,"""Transformer Load Loss Energy""",J,Transformer( TransfNum ).LoadLossEnergy,"""System""","""Sum""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1529,"""Transformer Thermal Loss Rate""",W,Transformer( TransfNum ).ThermalLossRate,"""System""","""Average""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1530,"""Transformer Thermal Loss Energy""",J,Transformer( TransfNum ).ThermalLossEnergy,"""System""","""Sum""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1531,"""Transformer Distribution Electric Loss Energy""",J,Transformer( TransfNum ).ElecUseUtility,"""System""","""Sum""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1532,"""Transformer Cogeneration Electric Loss Energy""",J,Transformer( TransfNum ).ElecProducedCoGen,"""System""","""Sum""",Transformer( TransfNum ).Name
ManageElectricPower.cc,1736,"""Electric Load Center Produced Electric Power""",W,ElecLoadCenter( Count ).ElectProdRate,"""System""","""Average""",ElecLoadCenter( Count ).Name
ManageElectricPower.cc,1738,"""Electric Load Center Produced Electric Energy""",J,ElecLoadCenter( Count ).ElectricityProd,"""System""","""Sum""",ElecLoadCenter( Count ).Name
ManageElectricPower.cc,1740,"""Electric Load Center Produced Thermal Rate""",W,ElecLoadCenter( Count ).ThermalProdRate,"""System""","""Average""",ElecLoadCenter( Count ).Name
ManageElectricPower.cc,1742,"""Electric Load Center Produced Thermal Energy""",J,ElecLoadCenter( Count ).ThermalProd,"""System""","""Sum""",ElecLoadCenter( Count ).Name
ManageElectricPower.cc,1821,"""Generator Requested Electric Power""",W,ElecLoadCenter( Count ).ElecGen( GenCount ).PowerRequestThisTimestep,"""System""","""Average""",ElecLoadCenter( Count ).ElecGen( GenCount ).Name
ManageElectricPower.cc,1831,"""Electric Load Center Requested Electric Power""",W,ElecLoadCenter( Count ).TotalPowerRequest,"""System""","""Average""",ElecLoadCenter( Count ).Name
ManageElectricPower.cc,1872,"""Facility Total Purchased Electric Power""",W,WholeBldgElectSummary.ElectPurchRate,"""System""","""Average""",WholeBldgElectSummary.Name
ManageElectricPower.cc,1873,"""Facility Total Purchased Electric Energy""",J,WholeBldgElectSummary.ElectricityPurch,"""System""","""Sum""",WholeBldgElectSummary.Name
ManageElectricPower.cc,1875,"""Facility Total Surplus Electric Energy""",J,WholeBldgElectSummary.ElectricitySurplus,"""System""","""Sum""",WholeBldgElectSummary.Name
ManageElectricPower.cc,1877,"""Facility Net Purchased Electric Power""",W,WholeBldgElectSummary.ElectricityNetRate,"""System""","""Average""",WholeBldgElectSummary.Name
ManageElectricPower.cc,1878,"""Facility Net Purchased Electric Energy""",J,WholeBldgElectSummary.ElectricityNet,"""System""","""Sum""",WholeBldgElectSummary.Name
ManageElectricPower.cc,1880,"""Facility Total Building Electric Demand Power""",W,WholeBldgElectSummary.TotalBldgElecDemand,"""System""","""Average""",WholeBldgElectSummary.Name
ManageElectricPower.cc,1881,"""Facility Total HVAC Electric Demand Power""",W,WholeBldgElectSummary.TotalHVACElecDemand,"""System""","""Average""",WholeBldgElectSummary.Name
ManageElectricPower.cc,1882,"""Facility Total Electric Demand Power""",W,WholeBldgElectSummary.TotalElectricDemand,"""System""","""Average""",WholeBldgElectSummary.Name
ManageElectricPower.cc,1884,"""Facility Total Produced Electric Power""",W,WholeBldgElectSummary.ElectProdRate,"""System""","""Average""",WholeBldgElectSummary.Name
ManageElectricPower.cc,1885,"""Facility Total Produced Electric Energy""",J,WholeBldgElectSummary.ElectricityProd,"""System""","""Sum""",WholeBldgElectSummary.Name
MicroCHPElectricGenerator.cc,444,"""Generator Off Mode Time""",s,MicroCHP( GeneratorNum ).Report.OffModeTime,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,445,"""Generator Standby Mode Time""",s,MicroCHP( GeneratorNum ).Report.StandyByModeTime,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,446,"""Generator Warm Up Mode Time""",s,MicroCHP( GeneratorNum ).Report.WarmUpModeTime,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,447,"""Generator Normal Operating Mode Time""",s,MicroCHP( GeneratorNum ).Report.NormalModeTime,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,448,"""Generator Cool Down Mode Time""",s,MicroCHP( GeneratorNum ).Report.CoolDownModeTime,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,450,"""Generator Produced Electric Power""",W,MicroCHP( GeneratorNum ).Report.ACPowerGen,"""System""","""Average""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,451,"""Generator Produced Electric Energy""",J,MicroCHP( GeneratorNum ).Report.ACEnergyGen,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
