1,13.csl.vavDx.light.pittsburgh.heat,
2,15.csl.vavDx.heavy.pittsburgh.heat,
,,
Date/Time,[1] Zone Air Temperature (C),[2] Zone Air Temperature (C)
2002/3/6 16:00,25.47868209,23.93530128
2002/3/6 16:10,25.69944882,23.84174555
2002/3/6 16:20,26.02760881,23.85712436
2002/3/6 16:30,26.13686529,23.85236089
2002/3/6 16:40,26.21046461,23.84063312
2002/3/6 16:50,26.21001832,23.81768744
2002/3/6 17:00,26.21219915,23.76368289
2002/3/6 17:10,26.10809998,23.68669694
2002/3/6 17:20,25.64912636,23.36482336
2002/3/6 17:30,25.22693425,22.7824154
2002/3/6 17:40,24.89392733,22.57276516
2002/3/6 17:50,24.83778321,22.63341807
2002/3/6 18:00,24.77319895,22.76408679
2002/3/6 18:10,24.628215,22.59320527
2002/3/6 18:20,24.22364156,22.29042272
2002/3/6 18:30,23.93397641,22.25917079
2002/3/6 18:40,23.74156645,22.25902927
2002/3/6 18:50,23.60045215,22.25909129
2002/3/6 19:00,23.32455949,22.25911279
2002/3/6 19:10,23.31092667,22.13360763
2002/3/6 19:20,23.12405867,22.01198942
2002/3/6 19:30,22.97740249,21.83705681
2002/3/6 19:40,22.82942107,21.84907957
2002/3/6 19:50,22.74163509,21.80326124
2002/3/6 20:00,22.71263291,21.70210894
2002/3/6 20:10,22.32337884,21.32394072
2002/3/6 20:20,21.91072479,20.85052742
2002/3/6 20:30,21.65181564,20.50406835
2002/3/6 20:40,21.17521261,20.23751819
2002/3/6 20:50,21.04500912,20.19728222
2002/3/6 21:00,20.72606329,20.06622058
2002/3/6 21:10,20.55826451,20.06749645
2002/3/6 21:20,20.4783065,20.09639163
2002/3/6 21:30,20.40616218,20.14705103
2002/3/6 21:40,20.30867177,20.0850589
2002/3/6 21:50,20.19225033,19.92468419
2002/3/6 22:00,20.11779525,19.80824581
2002/3/6 22:10,20.03291335,19.77595868
2002/3/6 22:20,19.94115444,19.60630863
2002/3/6 22:30,19.7870503,19.37724751
2002/3/6 22:40,19.66013023,19.18506089
2002/3/6 22:50,19.54909808,19.04718288
2002/3/6 23:00,19.42325201,18.94565747
2002/3/6 23:10,19.30570742,18.9392188
2002/3/6 23:20,19.21443791,18.98586246
2002/3/6 23:30,19.11196093,19.01634389
2002/3/6 23:40,19.01718444,19.06154358
2002/3/6 23:50,19.02745537,19.06657689
2002/3/7 0:00,19.03404733,19.02915921
2002/3/7 0:10,18.98628077,19.03042914
2002/3/7 0:20,18.99167233,18.97965157
2002/3/7 0:30,18.90803614,18.87475607
2002/3/7 0:40,18.76136581,18.76632428
2002/3/7 0:50,18.60214042,18.69253635
2002/3/7 1:00,18.50756647,18.59944065
2002/3/7 1:10,18.61823774,18.6191331
2002/3/7 1:20,18.62318508,18.7217578
2002/3/7 1:30,18.62342978,18.71048015
2002/3/7 1:40,18.62349664,18.68913585
2002/3/7 1:50,18.62057432,18.61795733
2002/3/7 2:00,18.62213349,18.52887203
2002/3/7 2:10,18.6447629,18.4579017
2002/3/7 2:20,18.64125883,18.37224485
2002/3/7 2:30,18.64372008,18.24425136
2002/3/7 2:40,18.64427195,18.0796587
2002/3/7 2:50,18.64444834,17.9321815
2002/3/7 3:00,18.64451035,17.87663269
2002/3/7 3:10,18.3657941,18.33691521
2002/3/7 3:20,18.35869027,18.27388524
2002/3/7 3:30,18.35554076,18.26787379
2002/3/7 3:40,18.35732636,18.2696661
2002/3/7 3:50,18.35765056,18.27005299
2002/3/7 4:00,18.35793343,18.27014362
2002/3/7 4:10,18.38056768,18.10647107
2002/3/7 4:20,18.38101819,17.89238216
2002/3/7 4:30,18.38127339,17.82622822
2002/3/7 4:40,18.37776111,17.79836103
2002/3/7 4:50,18.37975391,17.71651804
2002/3/7 5:00,18.38015865,17.69710259
2002/3/7 5:10,18.09588103,17.8306904
2002/3/7 5:20,18.07300857,17.87306063
2002/3/7 5:30,18.06833902,17.92590696
2002/3/7 5:40,18.07122658,17.89977577
2002/3/7 5:50,18.07201262,17.88756715
2002/3/7 6:00,18.07205535,17.89847747
2002/3/7 6:10,17.68874486,17.85684989
2002/3/7 6:20,17.54834823,17.76192165
2002/3/7 6:30,17.31567725,17.63387813
2002/3/7 6:40,17.15510487,17.55330234
2002/3/7 6:50,17.12299825,17.46400802
2002/3/7 7:00,17.11489815,17.55364983
2002/3/7 7:10,21.65144614,21.63297305
2002/3/7 7:20,22.11222798,21.87652005
2002/3/7 7:30,22.08846705,21.83121169
2002/3/7 7:40,22.08821222,21.83094115
2002/3/7 7:50,22.08821404,21.83081372
2002/3/7 8:00,22.08820512,21.83090773
2002/3/7 8:10,22.00890048,21.44442647
2002/3/7 8:20,22.00848735,21.55255048
2002/3/7 8:30,22.00846996,21.68527698
2002/3/7 8:40,22.0084521,21.6143354
2002/3/7 8:50,22.00850311,21.81190409
2002/3/7 9:00,22.00847534,22.05648651
2002/3/7 9:10,22.05259091,22.20936437
2002/3/7 9:20,22.16122718,22.25951229
2002/3/7 9:30,22.34417248,22.36578933
2002/3/7 9:40,22.5626511,22.51107209
2002/3/7 9:50,22.71458187,22.51180408
2002/3/7 10:00,23.00102491,22.61625749
2002/3/7 10:10,23.13642388,22.93236575
2002/3/7 10:20,23.35207939,23.0525892
2002/3/7 10:30,23.59983494,23.30037493
2002/3/7 10:40,23.98323705,23.62816436
2002/3/7 10:50,24.25879104,23.85259241
2002/3/7 11:00,24.69612246,24.00532092
2002/3/7 11:10,24.99018173,23.62765267
2002/3/7 11:20,25.10983989,23.36315204
2002/3/7 11:30,25.20771638,23.5799537
2002/3/7 11:40,25.29118601,23.93097385
2002/3/7 11:50,25.40002005,24.03073265
2002/3/7 12:00,25.49086518,24.12011795
2002/3/7 12:10,25.77555698,24.49923634
2002/3/7 12:20,25.71992038,24.38539454
2002/3/7 12:30,25.55082017,24.42286093
2002/3/7 12:40,25.67427779,24.52358653
2002/3/7 12:50,25.69289668,24.48840634
2002/3/7 13:00,25.79146047,24.51790871
2002/3/7 13:10,24.87568017,24.70230073
2002/3/7 13:20,24.82129198,24.94771523
2002/3/7 13:30,24.91761474,24.92354242
2002/3/7 13:40,24.97420996,25.05891282
2002/3/7 13:50,25.02842461,25.17007269
2002/3/7 14:00,25.01011569,25.20937761
2002/3/7 14:10,25.76243206,25.0572498
2002/3/7 14:20,26.43948605,24.96259381
2002/3/7 14:30,26.39212825,24.91062747
2002/3/7 14:40,26.33851646,24.83414978
2002/3/7 14:50,26.37014077,24.84166846
2002/3/7 15:00,26.39946917,24.91075488
2002/3/7 15:10,26.4616892,24.82846387
2002/3/7 15:20,26.47286636,24.64940482
2002/3/7 15:30,26.42057357,24.6131483
2002/3/7 15:40,26.38089998,24.65954157
2002/3/7 15:50,26.39570298,24.66552905
2002/3/7 16:00,26.32242151,24.61208919
2002/3/7 16:10,26.17429418,25.12008577
2002/3/7 16:20,25.96521676,25.43496134
2002/3/7 16:30,25.9143103,25.68531161
2002/3/7 16:40,25.88821587,25.72569088
2002/3/7 16:50,25.87630255,25.75091262
2002/3/7 17:00,25.76784437,25.69905057
2002/3/7 17:10,25.85354215,24.91810789
2002/3/7 17:20,25.4874423,24.47063732
2002/3/7 17:30,25.3031711,24.10438773
2002/3/7 17:40,25.23851695,23.94076534
2002/3/7 17:50,25.16017998,23.85989588
2002/3/7 18:00,25.06873423,23.7238336
2002/3/7 18:10,24.40663977,23.87665539
2002/3/7 18:20,24.20330918,23.90962785
2002/3/7 18:30,24.24432861,23.76506466
2002/3/7 18:40,24.26771552,23.56830405
2002/3/7 18:50,24.26464979,23.5238697
2002/3/7 19:00,24.27056853,23.66875273
2002/3/7 19:10,24.3341188,23.620708
2002/3/7 19:20,24.47091979,23.69968414
2002/3/7 19:30,24.4282443,23.65822915
2002/3/7 19:40,24.42185104,23.56409761
2002/3/7 19:50,24.38377485,23.55604517
2002/3/7 20:00,24.35345289,23.51880186
2002/3/7 20:10,24.28371468,23.35153278
2002/3/7 20:20,23.99456065,22.90228532
2002/3/7 20:30,23.69693249,22.5340779
2002/3/7 20:40,23.56608567,22.31204938
2002/3/7 20:50,23.24609529,22.2308639
2002/3/7 21:00,23.07723292,22.02244993
2002/3/7 21:10,23.10265518,21.82361644
2002/3/7 21:20,23.08435888,21.65034815
2002/3/7 21:30,22.9666188,21.61848818
2002/3/7 21:40,22.75387673,21.59321491
2002/3/7 21:50,22.59005279,21.57009735
2002/3/7 22:00,22.45040129,21.55107601
2002/3/7 22:10,22.3520199,21.48893755
2002/3/7 22:20,22.27188429,21.47565242
2002/3/7 22:30,22.28549213,21.40629573
2002/3/7 22:40,22.21795156,21.31974956
2002/3/7 22:50,22.112219,21.24799936
2002/3/7 23:00,22.10613989,21.20482109
2002/3/7 23:10,22.01967761,21.20361059
2002/3/7 23:20,21.89475774,21.17190849
2002/3/7 23:30,21.79915981,21.1935956
2002/3/7 23:40,21.77348958,21.17740939
2002/3/7 23:50,21.70414604,21.1110992
2002/3/8 0:00,21.59770788,21.0687749
2002/3/8 0:10,21.47929673,21.02737319
2002/3/8 0:20,21.4844138,21.00498267
2002/3/8 0:30,21.41780221,20.98464652
2002/3/8 0:40,21.31330267,20.98892476
2002/3/8 0:50,21.21670954,20.92725645
2002/3/8 1:00,21.14038435,20.85853448
2002/3/8 1:10,21.10764513,20.82013127
2002/3/8 1:20,21.09556918,20.7857643
2002/3/8 1:30,21.04297267,20.75610024
2002/3/8 1:40,20.98318335,20.73543635
2002/3/8 1:50,20.93967241,20.74225476
2002/3/8 2:00,20.97974265,20.75672896
2002/3/8 2:10,21.0921317,20.72872351
2002/3/8 2:20,21.13465113,20.70215548
2002/3/8 2:30,21.01425772,20.73374112
2002/3/8 2:40,20.85999846,20.69589197
2002/3/8 2:50,20.80652012,20.65738409
2002/3/8 3:00,20.7120112,20.65452421
2002/3/8 3:10,20.67315466,20.61218078
2002/3/8 3:20,20.62464258,20.54952253
2002/3/8 3:30,20.52076533,20.50037193
2002/3/8 3:40,20.47623325,20.45754506
2002/3/8 3:50,20.50861632,20.42273832
2002/3/8 4:00,20.4578554,20.39508817
2002/3/8 4:10,20.38261152,20.46355778
2002/3/8 4:20,20.31842876,20.45778139
2002/3/8 4:30,20.25318024,20.41316009
2002/3/8 4:40,20.19038346,20.367613
2002/3/8 4:50,20.16017444,20.33613463
2002/3/8 5:00,20.17258168,20.36578153
2002/3/8 5:10,20.15543536,20.41514219
2002/3/8 5:20,20.10226119,20.423153
2002/3/8 5:30,20.044304,20.43900778
2002/3/8 5:40,19.99766953,20.39391032
2002/3/8 5:50,19.96283952,20.33458854
2002/3/8 6:00,20.04233105,20.34880811
2002/3/8 6:10,20.03963616,20.35246444
2002/3/8 6:20,20.10358754,20.3942468
2002/3/8 6:30,20.13140506,20.44419117
2002/3/8 6:40,20.11136297,20.465463
2002/3/8 6:50,20.18062111,20.50460311
2002/3/8 7:00,20.20783446,20.58573808
2002/3/8 7:10,22.51229456,22.55332142
2002/3/8 7:20,22.25379289,22.2923343
2002/3/8 7:30,22.10440889,22.07733448
2002/3/8 7:40,22.10146865,22.00151423
2002/3/8 7:50,22.10148768,22.1008109
2002/3/8 8:00,22.10150933,22.24827121
2002/3/8 8:10,22.07380186,22.1510904
2002/3/8 8:20,22.6379055,22.77871752
2002/3/8 8:30,23.15916621,23.53581013
2002/3/8 8:40,23.23473564,23.70644547
2002/3/8 8:50,23.50721181,24.05743926
2002/3/8 9:00,23.85591947,24.19072045
2002/3/8 9:10,24.13416102,24.43993724
2002/3/8 9:20,24.57247331,24.50995843
2002/3/8 9:30,24.89267873,24.59295072
2002/3/8 9:40,24.97092772,24.65455225
2002/3/8 9:50,25.09590513,24.77519056
2002/3/8 10:00,25.3020405,24.93543661
2002/3/8 10:10,25.43435927,25.00851405
2002/3/8 10:20,25.34366238,25.15469745
2002/3/8 10:30,25.40574606,25.24314291
2002/3/8 10:40,25.51800391,25.32562431
2002/3/8 10:50,25.61159577,25.3748742
2002/3/8 11:00,25.59394272,25.41183364
2002/3/8 11:10,25.39084093,25.36591183
2002/3/8 11:20,25.13363301,25.15440429
2002/3/8 11:30,25.2514187,25.18978604
2002/3/8 11:40,25.32359329,25.19297184
2002/3/8 11:50,25.38594964,25.24143611
2002/3/8 12:00,25.3937491,25.26323571
2002/3/8 12:10,25.85318348,25.33149824
2002/3/8 12:20,26.22136831,25.16159439
2002/3/8 12:30,26.30967161,25.03537611
2002/3/8 12:40,26.55163164,25.02235613
2002/3/8 12:50,26.56175818,25.08284749
2002/3/8 13:00,26.46098561,25.13783918
2002/3/8 13:10,25.62982507,25.27418415
2002/3/8 13:20,25.74016299,25.26384569
2002/3/8 13:30,25.97337417,25.32714784
2002/3/8 13:40,26.14052943,25.47625374
2002/3/8 13:50,26.16842749,25.49683937
2002/3/8 14:00,26.21479398,25.48499628
2002/3/8 14:10,26.80349413,25.48636289
2002/3/8 14:20,27.03156485,25.33592249
2002/3/8 14:30,27.11783496,25.33066964
2002/3/8 14:40,27.17980615,25.36460091
2002/3/8 14:50,27.26502162,25.36823136
2002/3/8 15:00,27.3146985,25.33880275
2002/3/8 15:10,25.3918296,24.64978739
2002/3/8 15:20,24.76664957,24.27293377
2002/3/8 15:30,25.23608083,24.39099674
2002/3/8 15:40,25.53239512,24.43740504
2002/3/8 15:50,25.79819863,24.53058006
2002/3/8 16:00,25.76669199,24.46472609
2002/3/8 16:10,25.88360676,24.65500154
2002/3/8 16:20,26.0120363,24.97033962
2002/3/8 16:30,26.0779761,25.25076027
2002/3/8 16:40,26.00402002,25.32188657
2002/3/8 16:50,25.98821208,25.3142896
2002/3/8 17:00,25.94839651,25.27624046
2002/3/8 17:10,24.53035988,25.11457427
2002/3/8 17:20,24.05935051,24.56695644
2002/3/8 17:30,23.9913752,24.43300992
2002/3/8 17:40,24.12502303,24.42823911
2002/3/8 17:50,24.15993054,24.39218505
2002/3/8 18:00,24.13323616,24.42546606
2002/3/8 18:10,24.10398207,24.58424344
2002/3/8 18:20,24.19341312,24.88119111
2002/3/8 18:30,24.26148107,24.82052973
2002/3/8 18:40,24.31179816,24.79836481
2002/3/8 18:50,24.30057161,24.81799867
2002/3/8 19:00,24.33433308,24.78518753
2002/3/8 19:10,24.82128938,24.26230828
2002/3/8 19:20,25.04116349,23.93894169
2002/3/8 19:30,25.32657052,23.8266414
2002/3/8 19:40,25.45625111,23.86000762
2002/3/8 19:50,25.45487507,23.89626082
2002/3/8 20:00,25.4469378,23.90181662
2002/3/8 20:10,25.01231441,23.7119468
2002/3/8 20:20,24.61667982,23.35240571
2002/3/8 20:30,24.37022511,23.10985161
2002/3/8 20:40,24.00207862,22.95189544
2002/3/8 20:50,23.85419187,22.74272391
2002/3/8 21:00,23.50529771,22.68980547
2002/3/8 21:10,23.30727876,22.66906504
2002/3/8 21:20,23.22049647,22.77429981
2002/3/8 21:30,23.17761416,22.75447507
2002/3/8 21:40,23.15046821,22.66722161
2002/3/8 21:50,23.20471009,22.65892962
2002/3/8 22:00,23.24609572,22.55836905
2002/3/8 22:10,23.17068977,22.42795312
2002/3/8 22:20,23.05221708,22.31150568
2002/3/8 22:30,22.92989114,22.44399994
2002/3/8 22:40,22.84298,22.45262367
2002/3/8 22:50,22.73858474,22.33168128
2002/3/8 23:00,22.64512526,22.19788342
2002/3/8 23:10,22.53689947,22.10391706
2002/3/8 23:20,22.43629427,22.04591244
2002/3/8 23:30,22.51747631,22.09094941
2002/3/8 23:40,22.53824653,22.07933964
2002/3/8 23:50,22.42790224,22.05265404
2002/3/9 0:00,22.29964961,22.0529524
2002/3/9 0:10,22.17643455,21.99963027
2002/3/9 0:20,22.07794441,21.93294962
2002/3/9 0:30,22.00330297,21.88210846
2002/3/9 0:40,21.9412584,21.86261841
2002/3/9 0:50,21.91074079,21.83768069
2002/3/9 1:00,21.86662388,21.80892568
2002/3/9 1:10,21.82811656,21.77554835
2002/3/9 1:20,21.83033642,21.79084233
2002/3/9 1:30,21.80544382,21.77870274
2002/3/9 1:40,21.72904701,21.72118
2002/3/9 1:50,21.60817185,21.68701091
2002/3/9 2:00,21.53141334,21.63059454
2002/3/9 2:10,21.45622499,21.59383667
2002/3/9 2:20,21.36250449,21.54004655
2002/3/9 2:30,21.26840372,21.53427108
2002/3/9 2:40,21.23705101,21.48462833
2002/3/9 2:50,21.16497985,21.41528446
2002/3/9 3:00,21.07118997,21.40794304
2002/3/9 3:10,20.98872406,21.44695611
2002/3/9 3:20,21.01728648,21.41683039
2002/3/9 3:30,20.9777781,21.35523812
2002/3/9 3:40,20.92881132,21.29163082
2002/3/9 3:50,20.8565733,21.24565819
2002/3/9 4:00,20.78644833,21.31823543
2002/3/9 4:10,20.73098965,21.35698521
2002/3/9 4:20,20.68813203,21.3219975
2002/3/9 4:30,20.72298374,21.30014406
2002/3/9 4:40,20.69997894,21.32874198
2002/3/9 4:50,20.64276829,21.34731925
2002/3/9 5:00,20.62907657,21.28829082
2002/3/9 5:10,20.61324812,21.24422079
2002/3/9 5:20,20.57683524,21.28022652
2002/3/9 5:30,20.55975625,21.26455115
2002/3/9 5:40,20.53752401,21.2253934
2002/3/9 5:50,20.52914048,21.22057002
2002/3/9 6:00,20.56534158,21.25786362
2002/3/9 6:10,20.5532494,21.24674388
2002/3/9 6:20,20.53569385,21.30506292
2002/3/9 6:30,20.56613262,21.28343827
2002/3/9 6:40,20.65559544,21.30297099
2002/3/9 6:50,20.66865329,21.26644371
2002/3/9 7:00,20.58918674,21.37092513
2002/3/9 7:10,22.60172373,23.03717
2002/3/9 7:20,22.256387,22.86105837
2002/3/9 7:30,22.04486733,22.75530937
2002/3/9 7:40,22.17013584,22.64641542
2002/3/9 7:50,22.12874224,22.64848877
2002/3/9 8:00,22.20148992,22.7809572
2002/3/9 8:10,22.24935857,22.83900143
2002/3/9 8:20,22.87763849,23.40650289
2002/3/9 8:30,23.18329987,23.71773058
2002/3/9 8:40,23.42227279,23.88956172
2002/3/9 8:50,23.66914028,24.20413629
2002/3/9 9:00,23.89060358,24.42842735
2002/3/9 9:10,24.00143555,24.21129016
2002/3/9 9:20,24.20093592,24.30827958
2002/3/9 9:30,24.43422295,24.67278291
2002/3/9 9:40,24.60615892,24.83277835
2002/3/9 9:50,24.68009514,24.90748423
2002/3/9 10:00,24.78336625,24.9856825
2002/3/9 10:10,25.04050364,25.1404551
2002/3/9 10:20,25.13207816,25.26831319
2002/3/9 10:30,25.21181006,25.32171772
2002/3/9 10:40,25.23083109,25.2456739
2002/3/9 10:50,25.22361627,25.33878341
2002/3/9 11:00,25.33166035,25.39142536
2002/3/9 11:10,25.50059761,25.4851794
2002/3/9 11:20,25.39543838,25.5984138
2002/3/9 11:30,25.2937886,25.61654323
2002/3/9 11:40,25.43411324,25.55641408
2002/3/9 11:50,25.51921843,25.57826943
2002/3/9 12:00,25.50722951,25.6355817
2002/3/9 12:10,25.93471469,25.74898566
2002/3/9 12:20,26.05030119,25.62712477
2002/3/9 12:30,26.10851891,25.46020386
2002/3/9 12:40,26.15292918,25.64183142
2002/3/9 12:50,26.02564141,25.5605626
2002/3/9 13:00,25.99536956,25.43423776
2002/3/9 13:10,25.85850484,25.3454046
2002/3/9 13:20,25.83043451,25.26894879
2002/3/9 13:30,25.81637371,25.22514618
2002/3/9 13:40,25.80158517,25.26726909
2002/3/9 13:50,25.79656459,25.25190726
2002/3/9 14:00,25.77063099,25.24697981
2002/3/9 14:10,24.56784617,25.49284349
2002/3/9 14:20,24.24051511,25.69987544
2002/3/9 14:30,24.26652666,25.7263517
2002/3/9 14:40,24.31843737,25.86639015
2002/3/9 14:50,24.3327831,25.86544021
2002/3/9 15:00,24.43606782,25.8866506
2002/3/9 15:10,24.75466091,25.79413665
2002/3/9 15:20,24.9602403,25.89053775
2002/3/9 15:30,24.94014891,25.82901469
2002/3/9 15:40,24.79004771,25.66782118
2002/3/9 15:50,24.80341995,25.59237369
2002/3/9 16:00,24.80343467,25.58342313
2002/3/9 16:10,25.03318124,25.24930203
2002/3/9 16:20,25.21945985,25.10916945
2002/3/9 16:30,25.14261945,24.93932557
2002/3/9 16:40,25.2184602,24.94188321
2002/3/9 16:50,25.3283057,24.91844202
2002/3/9 17:00,25.40504157,24.94043566
2002/3/9 17:10,24.52368144,25.14391376
2002/3/9 17:20,23.72292775,24.98383316
2002/3/9 17:30,23.82041914,24.81525791
2002/3/9 17:40,23.91025222,24.60010795
2002/3/9 17:50,24.04157084,24.57261294
2002/3/9 18:00,24.13565835,24.65129101
2002/3/9 18:10,24.14191019,23.77496745
2002/3/9 18:20,24.22469072,23.41675317
2002/3/9 18:30,24.21164135,23.16250256
2002/3/9 18:40,24.01045098,23.10017332
2002/3/9 18:50,23.99426673,23.03299837
2002/3/9 19:00,23.95008719,22.99499979
2002/3/9 19:10,23.80146969,23.00721758
2002/3/9 19:20,23.70643439,22.93159637
2002/3/9 19:30,23.62880688,22.82926306
2002/3/9 19:40,23.70626797,22.84086848
2002/3/9 19:50,23.74415687,22.92889776
2002/3/9 20:00,23.63402985,22.97948439
2002/3/9 20:10,23.14812932,22.7550542
2002/3/9 20:20,22.80141461,22.39461023
2002/3/9 20:30,22.48868303,22.11159249
2002/3/9 20:40,21.86436651,21.90200485
2002/3/9 20:50,21.6974745,21.58218083
2002/3/9 21:00,21.32830276,21.63883212
2002/3/9 21:10,21.21592364,21.49321012
2002/3/9 21:20,21.37363545,21.48579849
2002/3/9 21:30,21.27166478,21.52710181
2002/3/9 21:40,21.22743125,21.54229319
2002/3/9 21:50,21.11846978,21.49999784
2002/3/9 22:00,21.01999747,21.47703693
2002/3/9 22:10,20.90191415,21.38319147
2002/3/9 22:20,20.81007324,21.23509408
2002/3/9 22:30,20.67438337,21.04815495
2002/3/9 22:40,20.65148572,20.87370083
2002/3/9 22:50,20.5023504,20.70271943
2002/3/9 23:00,20.27773371,20.53886206
2002/3/9 23:10,20.1726864,20.41991225
2002/3/9 23:20,20.05125541,20.37077792
2002/3/9 23:30,19.84946367,20.33322108
2002/3/9 23:40,19.69719995,20.3007661
2002/3/9 23:50,19.60841761,20.27624874
2002/3/10 0:00,19.58235117,20.32331626
2002/3/10 0:10,19.63345973,20.29752493
2002/3/10 0:20,19.58129076,20.24946327
2002/3/10 0:30,19.50996025,20.24799634
2002/3/10 0:40,19.44396359,20.19493087
2002/3/10 0:50,19.38321067,20.16097112
2002/3/10 1:00,19.34748404,20.16356843
2002/3/10 1:10,19.34540431,20.11549907
2002/3/10 1:20,19.30199532,20.06831486
2002/3/10 1:30,19.17860343,20.0363674
2002/3/10 1:40,19.07185439,20.0397052
2002/3/10 1:50,18.97830143,19.99183971
2002/3/10 2:00,19.08588206,19.91743665
2002/3/10 2:10,19.04205073,19.87392913
2002/3/10 2:20,18.91873566,19.80158456
2002/3/10 2:30,18.81117025,19.72429113
2002/3/10 2:40,18.75878461,19.68653979
2002/3/10 2:50,18.71562107,19.68330894
2002/3/10 3:00,18.66997093,19.70230475
2002/3/10 3:10,18.63664926,19.63390783
2002/3/10 3:20,18.54930994,19.626795
2002/3/10 3:30,18.45353555,19.64680231
2002/3/10 3:40,18.44251577,19.58887638
2002/3/10 3:50,18.45631667,19.52921374
2002/3/10 4:00,18.37764198,19.47060559
2002/3/10 4:10,18.40981058,19.41775015
2002/3/10 4:20,18.42495123,19.35533335
2002/3/10 4:30,18.42877078,19.3066651
2002/3/10 4:40,18.42964197,19.2815557
2002/3/10 4:50,18.42988778,19.25056307
2002/3/10 5:00,18.4299593,19.26745796
2002/3/10 5:10,18.22320838,19.23000891
2002/3/10 5:20,17.99820019,19.19994948
2002/3/10 5:30,17.91464673,19.17717279
2002/3/10 5:40,17.90606513,19.1833834
2002/3/10 5:50,17.90396011,19.15373763
2002/3/10 6:00,17.90346239,19.110737
2002/3/10 6:10,18.4625659,19.06775573
2002/3/10 6:20,18.36176475,19.0509157
2002/3/10 6:30,18.35582333,18.96284125
2002/3/10 6:40,18.35563798,18.854755
2002/3/10 6:50,18.35557759,18.77226288
2002/3/10 7:00,18.35118619,18.72903802
2002/3/10 7:10,21.86092346,22.29639412
2002/3/10 7:20,21.90518526,22.37707793
2002/3/10 7:30,21.90595813,22.35630688
2002/3/10 7:40,21.90614266,22.35600868
2002/3/10 7:50,21.90589533,22.35564914
2002/3/10 8:00,21.90581873,22.35586748
2002/3/10 8:10,22.19431216,22.72238169
2002/3/10 8:20,22.20052941,22.73168433
2002/3/10 8:30,22.20070593,22.73206376
2002/3/10 8:40,22.20105447,22.72705512
2002/3/10 8:50,22.19531179,22.73052792
2002/3/10 9:00,22.20113254,22.73125627
2002/3/10 9:10,22.00134527,22.48237101
2002/3/10 9:20,21.97842669,22.47080525
2002/3/10 9:30,21.97774089,22.47195817
2002/3/10 9:40,21.97768675,22.44731051
2002/3/10 9:50,21.97288299,22.25062731
2002/3/10 10:00,21.97578863,22.21637493
2002/3/10 10:10,22.00004791,22.31735992
2002/3/10 10:20,22.02715273,22.3766911
2002/3/10 10:30,21.99202604,22.35782644
2002/3/10 10:40,21.88902572,22.32568702
2002/3/10 10:50,21.91786938,22.33742363
2002/3/10 11:00,21.99273194,22.18066942
2002/3/10 11:10,21.97428655,22.50684751
2002/3/10 11:20,21.91055499,22.63490297
2002/3/10 11:30,21.88431149,22.6845069
2002/3/10 11:40,21.91724132,22.7316707
2002/3/10 11:50,21.90604398,22.79594192
2002/3/10 12:00,21.94725112,22.81417192
2002/3/10 12:10,22.3616088,22.80813163
2002/3/10 12:20,22.21751644,22.42084411
2002/3/10 12:30,22.2042762,22.14472931
2002/3/10 12:40,22.20346672,22.13622864
2002/3/10 12:50,22.19849965,22.13863659
2002/3/10 13:00,22.20184502,22.13907481
2002/3/10 13:10,22.0432025,22.05596529
2002/3/10 13:20,22.09137468,22.31870433
2002/3/10 13:30,22.20314193,22.49643884
2002/3/10 13:40,22.25154092,22.74124617
2002/3/10 13:50,22.24387238,22.67622932
2002/3/10 14:00,22.33031465,22.66553993
2002/3/10 14:10,22.47762301,22.84796497
2002/3/10 14:20,22.53455393,22.84241042
2002/3/10 14:30,22.61567444,22.82869889
2002/3/10 14:40,22.65981995,22.82816578
2002/3/10 14:50,22.73745385,22.82811552
2002/3/10 15:00,22.74814815,22.85634225
2002/3/10 15:10,22.75853725,22.90546107
2002/3/10 15:20,22.80497403,22.91277323
2002/3/10 15:30,22.88587027,22.80850044
2002/3/10 15:40,22.90379258,22.86081693
2002/3/10 15:50,22.8937029,22.88797801
2002/3/10 16:00,22.86709361,22.75832303
2002/3/10 16:10,22.81110333,22.8035349
2002/3/10 16:20,22.78245078,22.78998888
2002/3/10 16:30,22.64191817,22.75092872
2002/3/10 16:40,22.61778717,22.70837857
2002/3/10 16:50,22.63970724,22.68979876
2002/3/10 17:00,22.61243844,22.60711588
2002/3/10 17:10,22.68471304,22.62045393
2002/3/10 17:20,22.30244192,22.30647128
2002/3/10 17:30,22.0346552,22.2463632
2002/3/10 17:40,22.03200636,22.2457437
2002/3/10 17:50,22.03201301,22.24572141
2002/3/10 18:00,22.03189529,22.24574777
2002/3/10 18:10,21.679612,21.74642537
2002/3/10 18:20,21.55947896,21.38483403
2002/3/10 18:30,21.55340643,21.38247319
2002/3/10 18:40,21.553441,21.38259443
2002/3/10 18:50,21.55351816,21.38280805
2002/3/10 19:00,21.55350641,21.3828212
2002/3/10 19:10,22.08760058,21.26019983
2002/3/10 19:20,22.09761508,21.25917911
2002/3/10 19:30,22.09794618,21.25923856
2002/3/10 19:40,22.09799454,21.25924604
2002/3/10 19:50,22.09804428,21.25524686
2002/3/10 20:00,22.09839786,21.25747701
2002/3/10 20:10,20.78071214,20.39855277
2002/3/10 20:20,20.953872,19.83568501
2002/3/10 20:30,20.1270027,19.318052
2002/3/10 20:40,18.85390837,18.81576071
